1,FF0000 1,FF0000 2,FF0000 1,FF0000 3,FF0000 9,FF0000 9,FF0000 10,FF0000 12,FF0000 10,FF0000 13,FF0000 13,FF0000 14,FF0000 16,FF0000 15,FF0000 18,FF0000 15,FF0000 20,FF0000 20,FF0000 17,FF0000 19,FF0000 21,FF0000 24,FF0000 23,FF0000 23,FF0000 23,FF0000 23,FF0000 26,FF0000 28,FF0000 33,FF0000 33,FF0000 34,FF0000 32,FF0000 30,FF0000 35,FF0000 37,FF0000 38,FF0000 33,FF0000 35,FF0000 45,802020 43,802020 43,802020 50,802020 51,802020 47,802020 44,802020 39,FF0000 37,FF0000 42,802020 38,FF0000 47,802020 45,802020 49,802020 52,802020 51,802020 61,802020 54,802020 69,802020 63,802020 61,802020 45,802020 48,802020 53,802020 57,802020 52,802020 52,802020 56,802020 57,802020 65,802020 62,802020 96,FFFFFF 73,FFFFFF 65,802020 49,802020 73,FFFFFF 72,FFFFFF 83,FFFFFF 74,FFFFFF 58,802020 55,802020 79,FFFFFF 81,FFFFFF 64,802020 91,FFFFFF 73,FFFFFF 63,802020 89,FFFFFF 100,FFFFFF 79,FFFFFF 104,FFFFFF 87,FFFFFF 81,FFFFFF 80,FFFFFF 84,FFFFFF 86,FFFFFF 99,FFFFFF 110,FFFFFF 111,FFFFFF 118,FFFFFF 103,FFFFFF 
0,FF0000 0,FF0000 2,FF0000 0,FF0000 0,FF0000 1,FF0000 2,FF0000 1,FF0000 1,FF0000 0,FF0000 0,FF0000 3,FF0000 4,FF0000 4,FF0000 5,FF0000 6,FF0000 10,FF0000 12,FF0000 10,FF0000 6,FF0000 10,FF0000 16,FF0000 15,FF0000 12,FF0000 7,FF0000 8,FF0000 15,FF0000 17,FF0000 13,FF0000 13,FF0000 16,FF0000 12,FF0000 16,FF0000 17,FF0000 19,FF0000 23,FF0000 23,FF0000 18,FF0000 22,FF0000 26,FF0000 30,FF0000 32,FF0000 44,802020 52,802020 54,802020 47,802020 53,802020 48,802020 46,802020 38,FF0000 34,FF0000 29,FF0000 30,FF0000 28,FF0000 24,FF0000 26,FF0000 28,FF0000 42,802020 49,802020 49,802020 46,802020 50,802020 51,802020 59,802020 60,802020 52,802020 47,802020 38,FF0000 29,FF0000 28,FF0000 29,FF0000 24,FF0000 28,FF0000 32,FF0000 36,FF0000 44,802020 54,802020 57,802020 43,802020 55,802020 61,802020 65,802020 60,802020 66,802020 74,FFFFFF 67,802020 93,FFFFFF 71,FFFFFF 84,FFFFFF 110,FFFFFF 100,FFFFFF 114,FFFFFF 103,FFFFFF 112,FFFFFF 118,FFFFFF 80,FFFFFF 82,FFFFFF 116,FFFFFF 104,FFFFFF 93,FFFFFF 
0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 2,FF0000 2,FF0000 2,FF0000 4,FF0000 11,FF0000 10,FF0000 11,FF0000 9,FF0000 11,FF0000 13,FF0000 15,FF0000 11,FF0000 9,FF0000 9,FF0000 11,FF0000 11,FF0000 10,FF0000 10,FF0000 14,FF0000 10,FF0000 10,FF0000 16,FF0000 19,FF0000 21,FF0000 23,FF0000 21,FF0000 23,FF0000 25,FF0000 28,FF0000 32,FF0000 33,FF0000 45,802020 54,802020 59,802020 47,802020 45,802020 37,FF0000 42,802020 33,FF0000 28,FF0000 25,FF0000 25,FF0000 25,FF0000 22,FF0000 29,FF0000 34,FF0000 50,802020 40,802020 39,FF0000 40,802020 55,802020 49,802020 51,802020 60,802020 45,802020 36,FF0000 34,FF0000 24,FF0000 25,FF0000 25,FF0000 27,FF0000 30,FF0000 37,FF0000 36,FF0000 54,802020 50,802020 45,802020 54,802020 56,802020 60,802020 67,802020 62,802020 67,802020 50,802020 71,FFFFFF 71,FFFFFF 55,802020 74,FFFFFF 101,FFFFFF 116,FFFFFF 108,FFFFFF 78,FFFFFF 88,FFFFFF 114,FFFFFF 101,FFFFFF 87,FFFFFF 99,FFFFFF 102,FFFFFF 90,FFFFFF 
0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 1,FF0000 6,FF0000 6,FF0000 12,FF0000 10,FF0000 15,FF0000 14,FF0000 15,FF0000 14,FF0000 12,FF0000 13,FF0000 9,FF0000 9,FF0000 9,FF0000 8,FF0000 6,FF0000 10,FF0000 8,FF0000 6,FF0000 10,FF0000 14,FF0000 19,FF0000 18,FF0000 22,FF0000 21,FF0000 24,FF0000 28,FF0000 44,802020 44,802020 52,802020 57,802020 52,802020 56,802020 41,802020 42,802020 33,FF0000 31,FF0000 27,FF0000 22,FF0000 25,FF0000 29,FF0000 29,FF0000 36,FF0000 46,802020 46,802020 41,802020 36,FF0000 53,802020 52,802020 53,802020 44,802020 41,802020 42,802020 41,802020 33,FF0000 31,FF0000 26,FF0000 22,FF0000 23,FF0000 23,FF0000 26,FF0000 29,FF0000 41,802020 58,802020 59,802020 55,802020 47,802020 54,802020 59,802020 61,802020 65,802020 68,802020 67,802020 70,FFFFFF 53,802020 71,FFFFFF 97,FFFFFF 80,FFFFFF 77,FFFFFF 74,FFFFFF 72,FFFFFF 77,FFFFFF 114,FFFFFF 108,FFFFFF 96,FFFFFF 125,FFFFFF 105,FFFFFF 87,FFFFFF 
1,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 3,FF0000 4,FF0000 8,FF0000 6,FF0000 15,FF0000 16,FF0000 17,FF0000 13,FF0000 11,FF0000 12,FF0000 11,FF0000 11,FF0000 6,FF0000 4,FF0000 4,FF0000 4,FF0000 3,FF0000 7,FF0000 7,FF0000 14,FF0000 16,FF0000 21,FF0000 22,FF0000 19,FF0000 22,FF0000 24,FF0000 30,FF0000 36,FF0000 45,802020 60,802020 60,802020 64,802020 53,802020 47,802020 33,FF0000 32,FF0000 30,FF0000 26,FF0000 23,FF0000 25,FF0000 28,FF0000 35,FF0000 35,FF0000 41,802020 51,802020 47,802020 43,802020 55,802020 58,802020 56,802020 47,802020 45,802020 49,802020 40,802020 38,FF0000 30,FF0000 25,FF0000 19,FF0000 19,FF0000 21,FF0000 28,FF0000 34,FF0000 45,802020 61,802020 65,802020 56,802020 48,802020 37,FF0000 48,802020 45,802020 48,802020 52,802020 58,802020 68,802020 89,FFFFFF 77,FFFFFF 101,FFFFFF 88,FFFFFF 67,802020 104,FFFFFF 97,FFFFFF 116,FFFFFF 119,FFFFFF 127,FFFFFF 134,FFFFFF 119,FFFFFF 129,FFFFFF 99,FFFFFF 87,FFFFFF 
2,FF0000 2,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 2,FF0000 2,FF0000 4,FF0000 6,FF0000 9,FF0000 12,FF0000 10,FF0000 10,FF0000 7,FF0000 7,FF0000 6,FF0000 8,FF0000 10,FF0000 5,FF0000 6,FF0000 5,FF0000 2,FF0000 3,FF0000 1,FF0000 3,FF0000 12,FF0000 11,FF0000 16,FF0000 15,FF0000 18,FF0000 19,FF0000 21,FF0000 19,FF0000 25,FF0000 31,FF0000 46,802020 60,802020 68,802020 63,802020 50,802020 44,802020 43,802020 33,FF0000 29,FF0000 29,FF0000 25,FF0000 29,FF0000 32,FF0000 34,FF0000 47,802020 55,802020 58,802020 60,802020 56,802020 47,802020 55,802020 56,802020 48,802020 41,802020 42,802020 39,FF0000 33,FF0000 34,FF0000 24,FF0000 27,FF0000 23,FF0000 24,FF0000 33,FF0000 50,802020 54,802020 56,802020 55,802020 49,802020 39,FF0000 43,802020 37,FF0000 46,802020 51,802020 49,802020 55,802020 46,802020 75,FFFFFF 73,FFFFFF 58,802020 81,FFFFFF 69,802020 59,802020 100,FFFFFF 88,FFFFFF 109,FFFFFF 131,FFFFFF 108,FFFFFF 108,FFFFFF 87,FFFFFF 86,FFFFFF 90,FFFFFF 85,FFFFFF 
2,FF0000 1,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 2,FF0000 2,FF0000 0,FF0000 3,FF0000 4,FF0000 10,FF0000 7,FF0000 4,FF0000 6,FF0000 3,FF0000 3,FF0000 4,FF0000 6,FF0000 10,FF0000 5,FF0000 4,FF0000 0,FF0000 0,FF0000 3,FF0000 6,FF0000 7,FF0000 13,FF0000 15,FF0000 16,FF0000 13,FF0000 18,FF0000 19,FF0000 23,FF0000 26,FF0000 29,FF0000 39,FF0000 48,802020 58,802020 54,802020 49,802020 40,802020 39,FF0000 36,FF0000 28,FF0000 24,FF0000 28,FF0000 31,FF0000 40,802020 44,802020 40,802020 52,802020 55,802020 59,802020 60,802020 54,802020 42,802020 49,802020 40,802020 40,802020 40,802020 39,FF0000 35,FF0000 27,FF0000 27,FF0000 25,FF0000 27,FF0000 23,FF0000 32,FF0000 36,FF0000 54,802020 59,802020 54,802020 57,802020 42,802020 39,FF0000 34,FF0000 41,802020 42,802020 54,802020 56,802020 48,802020 39,FF0000 70,FFFFFF 62,802020 59,802020 75,FFFFFF 64,802020 68,802020 111,FFFFFF 110,FFFFFF 115,FFFFFF 99,FFFFFF 83,FFFFFF 107,FFFFFF 95,FFFFFF 82,FFFFFF 109,FFFFFF 85,FFFFFF 
2,FF0000 1,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 2,FF0000 2,FF0000 1,FF0000 1,FF0000 1,FF0000 4,FF0000 5,FF0000 3,FF0000 4,FF0000 4,FF0000 3,FF0000 4,FF0000 3,FF0000 1,FF0000 5,FF0000 2,FF0000 1,FF0000 0,FF0000 2,FF0000 3,FF0000 10,FF0000 10,FF0000 12,FF0000 18,FF0000 15,FF0000 18,FF0000 18,FF0000 19,FF0000 22,FF0000 27,FF0000 48,802020 49,802020 50,802020 52,802020 46,802020 46,802020 40,802020 39,FF0000 34,FF0000 29,FF0000 33,FF0000 39,FF0000 44,802020 42,802020 52,802020 43,802020 51,802020 51,802020 43,802020 42,802020 41,802020 40,802020 53,802020 42,802020 45,802020 40,802020 34,FF0000 26,FF0000 26,FF0000 26,FF0000 24,FF0000 29,FF0000 29,FF0000 34,FF0000 33,FF0000 51,802020 55,802020 43,802020 41,802020 34,FF0000 35,FF0000 30,FF0000 47,802020 45,802020 48,802020 54,802020 60,802020 72,FFFFFF 100,FFFFFF 88,FFFFFF 88,FFFFFF 105,FFFFFF 97,FFFFFF 88,FFFFFF 128,FFFFFF 100,FFFFFF 93,FFFFFF 88,FFFFFF 65,802020 95,FFFFFF 103,FFFFFF 89,FFFFFF 89,FFFFFF 87,FFFFFF 
0,FF0000 0,FF0000 1,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 1,FF0000 1,FF0000 0,FF0000 0,FF0000 3,FF0000 3,FF0000 2,FF0000 1,FF0000 1,FF0000 2,FF0000 3,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 1,FF0000 4,FF0000 10,FF0000 12,FF0000 11,FF0000 14,FF0000 12,FF0000 14,FF0000 14,FF0000 16,FF0000 21,FF0000 27,FF0000 35,FF0000 45,802020 42,802020 42,802020 53,802020 42,802020 44,802020 38,FF0000 35,FF0000 28,FF0000 28,FF0000 31,FF0000 37,FF0000 54,802020 50,802020 47,802020 40,802020 38,FF0000 44,802020 47,802020 41,802020 35,FF0000 42,802020 52,802020 41,802020 42,802020 33,FF0000 30,FF0000 22,FF0000 26,FF0000 28,FF0000 24,FF0000 26,FF0000 27,FF0000 34,FF0000 29,FF0000 40,802020 47,802020 39,FF0000 37,FF0000 32,FF0000 38,FF0000 45,802020 56,802020 52,802020 54,802020 53,802020 60,802020 93,FFFFFF 73,FFFFFF 94,FFFFFF 73,FFFFFF 92,FFFFFF 104,FFFFFF 91,FFFFFF 120,FFFFFF 101,FFFFFF 117,FFFFFF 97,FFFFFF 100,FFFFFF 104,FFFFFF 106,FFFFFF 86,FFFFFF 98,FFFFFF 83,FFFFFF 
0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 3,FF0000 3,FF0000 1,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 3,FF0000 3,FF0000 11,FF0000 7,FF0000 7,FF0000 10,FF0000 12,FF0000 16,FF0000 18,FF0000 22,FF0000 26,FF0000 28,FF0000 34,FF0000 36,FF0000 36,FF0000 37,FF0000 42,802020 36,FF0000 42,802020 36,FF0000 33,FF0000 34,FF0000 43,802020 45,802020 44,802020 46,802020 45,802020 41,802020 39,FF0000 38,FF0000 36,FF0000 47,802020 49,802020 50,802020 50,802020 46,802020 39,FF0000 37,FF0000 30,FF0000 23,FF0000 20,FF0000 24,FF0000 21,FF0000 23,FF0000 27,FF0000 24,FF0000 27,FF0000 25,FF0000 40,802020 39,FF0000 37,FF0000 35,FF0000 31,FF0000 43,802020 51,802020 61,802020 64,802020 66,802020 65,802020 63,802020 75,FFFFFF 76,FFFFFF 105,FFFFFF 86,FFFFFF 95,FFFFFF 84,FFFFFF 97,FFFFFF 118,FFFFFF 98,FFFFFF 124,FFFFFF 103,FFFFFF 112,FFFFFF 121,FFFFFF 119,FFFFFF 112,FFFFFF 112,FFFFFF 83,FFFFFF 
0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 1,FF0000 1,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 1,FF0000 2,FF0000 4,FF0000 5,FF0000 11,FF0000 14,FF0000 14,FF0000 18,FF0000 19,FF0000 26,FF0000 26,FF0000 31,FF0000 32,FF0000 39,FF0000 36,FF0000 35,FF0000 40,802020 35,FF0000 38,FF0000 35,FF0000 35,FF0000 46,802020 43,802020 38,FF0000 37,FF0000 39,FF0000 36,FF0000 35,FF0000 36,FF0000 41,802020 51,802020 49,802020 53,802020 47,802020 44,802020 37,FF0000 36,FF0000 31,FF0000 25,FF0000 22,FF0000 22,FF0000 21,FF0000 23,FF0000 19,FF0000 22,FF0000 24,FF0000 27,FF0000 29,FF0000 38,FF0000 40,802020 37,FF0000 35,FF0000 46,802020 56,802020 55,802020 45,802020 74,FFFFFF 79,FFFFFF 72,FFFFFF 73,FFFFFF 104,FFFFFF 102,FFFFFF 105,FFFFFF 79,FFFFFF 121,FFFFFF 101,FFFFFF 105,FFFFFF 124,FFFFFF 86,FFFFFF 105,FFFFFF 103,FFFFFF 142,FFFFFF 125,FFFFFF 130,FFFFFF 120,FFFFFF 94,FFFFFF 81,FFFFFF 
0,FF0000 0,FF0000 1,FF0000 1,FF0000 1,FF0000 1,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 1,FF0000 2,FF0000 1,FF0000 0,FF0000 0,FF0000 1,FF0000 1,FF0000 2,FF0000 2,FF0000 4,FF0000 10,FF0000 10,FF0000 13,FF0000 12,FF0000 14,FF0000 20,FF0000 25,FF0000 27,FF0000 25,FF0000 30,FF0000 32,FF0000 33,FF0000 33,FF0000 35,FF0000 37,FF0000 32,FF0000 34,FF0000 36,FF0000 35,FF0000 35,FF0000 42,802020 36,FF0000 34,FF0000 35,FF0000 31,FF0000 34,FF0000 42,802020 53,802020 47,802020 55,802020 50,802020 43,802020 37,FF0000 31,FF0000 29,FF0000 23,FF0000 19,FF0000 17,FF0000 16,FF0000 15,FF0000 17,FF0000 17,FF0000 22,FF0000 22,FF0000 28,FF0000 35,FF0000 36,FF0000 44,802020 44,802020 51,802020 64,802020 64,802020 62,802020 57,802020 66,802020 62,802020 66,802020 87,FFFFFF 108,FFFFFF 112,FFFFFF 121,FFFFFF 128,FFFFFF 147,FFFFFF 126,FFFFFF 106,FFFFFF 102,FFFFFF 105,FFFFFF 78,FFFFFF 96,FFFFFF 137,FFFFFF 126,FFFFFF 113,FFFFFF 90,FFFFFF 65,802020 82,FFFFFF 
0,FF0000 0,FF0000 2,FF0000 1,FF0000 0,FF0000 0,FF0000 2,FF0000 1,FF0000 1,FF0000 1,FF0000 0,FF0000 0,FF0000 1,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 5,FF0000 6,FF0000 8,FF0000 7,FF0000 7,FF0000 10,FF0000 13,FF0000 17,FF0000 19,FF0000 25,FF0000 21,FF0000 24,FF0000 30,FF0000 33,FF0000 33,FF0000 29,FF0000 33,FF0000 32,FF0000 31,FF0000 36,FF0000 32,FF0000 36,FF0000 46,802020 41,802020 36,FF0000 32,FF0000 37,FF0000 35,FF0000 39,FF0000 42,802020 57,802020 44,802020 50,802020 44,802020 34,FF0000 33,FF0000 30,FF0000 23,FF0000 18,FF0000 12,FF0000 14,FF0000 14,FF0000 14,FF0000 16,FF0000 17,FF0000 25,FF0000 28,FF0000 31,FF0000 33,FF0000 36,FF0000 50,802020 44,802020 53,802020 67,802020 57,802020 63,802020 65,802020 57,802020 48,802020 83,FFFFFF 85,FFFFFF 114,FFFFFF 109,FFFFFF 121,FFFFFF 162,FFFFFF 150,FFFFFF 138,FFFFFF 114,FFFFFF 91,FFFFFF 77,FFFFFF 65,802020 97,FFFFFF 122,FFFFFF 102,FFFFFF 83,FFFFFF 70,FFFFFF 78,FFFFFF 80,FFFFFF 
0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 3,FF0000 5,FF0000 3,FF0000 4,FF0000 6,FF0000 9,FF0000 14,FF0000 17,FF0000 18,FF0000 20,FF0000 23,FF0000 26,FF0000 27,FF0000 27,FF0000 32,FF0000 31,FF0000 30,FF0000 26,FF0000 26,FF0000 28,FF0000 33,FF0000 45,802020 42,802020 43,802020 34,FF0000 30,FF0000 31,FF0000 29,FF0000 40,802020 46,802020 43,802020 47,802020 39,FF0000 44,802020 38,FF0000 32,FF0000 30,FF0000 21,FF0000 19,FF0000 16,FF0000 11,FF0000 9,FF0000 11,FF0000 12,FF0000 15,FF0000 21,FF0000 29,FF0000 35,FF0000 36,FF0000 37,FF0000 38,FF0000 46,802020 55,802020 58,802020 67,802020 53,802020 50,802020 53,802020 50,802020 42,802020 85,FFFFFF 81,FFFFFF 105,FFFFFF 121,FFFFFF 120,FFFFFF 119,FFFFFF 118,FFFFFF 128,FFFFFF 89,FFFFFF 69,802020 85,FFFFFF 71,FFFFFF 67,802020 83,FFFFFF 84,FFFFFF 77,FFFFFF 57,802020 71,FFFFFF 80,FFFFFF 
0,FF0000 1,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 1,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 2,FF0000 2,FF0000 7,FF0000 11,FF0000 12,FF0000 14,FF0000 17,FF0000 21,FF0000 19,FF0000 22,FF0000 25,FF0000 23,FF0000 23,FF0000 27,FF0000 34,FF0000 33,FF0000 29,FF0000 28,FF0000 25,FF0000 33,FF0000 35,FF0000 36,FF0000 36,FF0000 34,FF0000 30,FF0000 31,FF0000 33,FF0000 37,FF0000 40,802020 46,802020 43,802020 45,802020 38,FF0000 40,802020 31,FF0000 28,FF0000 18,FF0000 12,FF0000 11,FF0000 9,FF0000 11,FF0000 12,FF0000 13,FF0000 14,FF0000 23,FF0000 29,FF0000 34,FF0000 34,FF0000 30,FF0000 29,FF0000 41,802020 48,802020 65,802020 62,802020 68,802020 51,802020 51,802020 55,802020 55,802020 57,802020 75,FFFFFF 66,802020 91,FFFFFF 123,FFFFFF 92,FFFFFF 106,FFFFFF 80,FFFFFF 81,FFFFFF 78,FFFFFF 70,FFFFFF 70,FFFFFF 64,802020 72,FFFFFF 66,802020 64,802020 61,802020 85,FFFFFF 87,FFFFFF 79,FFFFFF 
0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 1,FF0000 1,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 5,FF0000 11,FF0000 9,FF0000 13,FF0000 11,FF0000 17,FF0000 25,FF0000 23,FF0000 23,FF0000 25,FF0000 26,FF0000 26,FF0000 25,FF0000 29,FF0000 30,FF0000 33,FF0000 33,FF0000 32,FF0000 34,FF0000 31,FF0000 36,FF0000 34,FF0000 34,FF0000 29,FF0000 45,802020 46,802020 48,802020 42,802020 38,FF0000 39,FF0000 44,802020 37,FF0000 35,FF0000 24,FF0000 23,FF0000 12,FF0000 11,FF0000 10,FF0000 14,FF0000 14,FF0000 13,FF0000 17,FF0000 19,FF0000 22,FF0000 26,FF0000 28,FF0000 29,FF0000 32,FF0000 31,FF0000 38,FF0000 50,802020 55,802020 52,802020 58,802020 57,802020 62,802020 59,802020 60,802020 74,FFFFFF 77,FFFFFF 73,FFFFFF 103,FFFFFF 110,FFFFFF 104,FFFFFF 93,FFFFFF 67,802020 96,FFFFFF 89,FFFFFF 74,FFFFFF 68,802020 66,802020 65,802020 68,802020 55,802020 51,802020 92,FFFFFF 93,FFFFFF 75,FFFFFF 
0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 2,FF0000 2,FF0000 3,FF0000 6,FF0000 10,FF0000 11,FF0000 18,FF0000 22,FF0000 24,FF0000 26,FF0000 23,FF0000 21,FF0000 25,FF0000 26,FF0000 31,FF0000 31,FF0000 31,FF0000 35,FF0000 31,FF0000 31,FF0000 36,FF0000 35,FF0000 33,FF0000 32,FF0000 28,FF0000 28,FF0000 42,802020 35,FF0000 42,802020 37,FF0000 35,FF0000 36,FF0000 35,FF0000 28,FF0000 26,FF0000 23,FF0000 18,FF0000 12,FF0000 6,FF0000 10,FF0000 13,FF0000 12,FF0000 13,FF0000 20,FF0000 21,FF0000 18,FF0000 23,FF0000 25,FF0000 26,FF0000 31,FF0000 30,FF0000 46,802020 56,802020 54,802020 68,802020 67,802020 65,802020 56,802020 48,802020 44,802020 72,FFFFFF 59,802020 54,802020 76,FFFFFF 95,FFFFFF 90,FFFFFF 69,802020 61,802020 64,802020 75,FFFFFF 55,802020 52,802020 50,802020 73,FFFFFF 68,802020 59,802020 101,FFFFFF 119,FFFFFF 98,FFFFFF 74,FFFFFF 
0,FF0000 1,FF0000 0,FF0000 1,FF0000 0,FF0000 1,FF0000 1,FF0000 0,FF0000 1,FF0000 1,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 3,FF0000 8,FF0000 7,FF0000 12,FF0000 22,FF0000 27,FF0000 26,FF0000 26,FF0000 21,FF0000 20,FF0000 28,FF0000 28,FF0000 27,FF0000 31,FF0000 32,FF0000 34,FF0000 33,FF0000 29,FF0000 28,FF0000 28,FF0000 29,FF0000 31,FF0000 27,FF0000 31,FF0000 36,FF0000 39,FF0000 41,802020 35,FF0000 32,FF0000 25,FF0000 23,FF0000 20,FF0000 17,FF0000 14,FF0000 13,FF0000 10,FF0000 6,FF0000 9,FF0000 9,FF0000 12,FF0000 11,FF0000 18,FF0000 20,FF0000 23,FF0000 28,FF0000 34,FF0000 38,FF0000 47,802020 53,802020 59,802020 57,802020 61,802020 53,802020 57,802020 62,802020 56,802020 47,802020 58,802020 63,802020 65,802020 73,FFFFFF 70,FFFFFF 81,FFFFFF 72,FFFFFF 58,802020 50,802020 56,802020 63,802020 60,802020 95,FFFFFF 91,FFFFFF 89,FFFFFF 84,FFFFFF 93,FFFFFF 92,FFFFFF 90,FFFFFF 73,FFFFFF 75,FFFFFF 
0,FF0000 0,FF0000 0,FF0000 1,FF0000 1,FF0000 1,FF0000 1,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 2,FF0000 1,FF0000 0,FF0000 0,FF0000 1,FF0000 1,FF0000 6,FF0000 11,FF0000 15,FF0000 20,FF0000 27,FF0000 26,FF0000 25,FF0000 20,FF0000 20,FF0000 21,FF0000 26,FF0000 28,FF0000 26,FF0000 29,FF0000 30,FF0000 26,FF0000 26,FF0000 28,FF0000 26,FF0000 29,FF0000 32,FF0000 29,FF0000 31,FF0000 34,FF0000 36,FF0000 37,FF0000 30,FF0000 26,FF0000 25,FF0000 25,FF0000 21,FF0000 19,FF0000 15,FF0000 11,FF0000 13,FF0000 9,FF0000 5,FF0000 11,FF0000 14,FF0000 16,FF0000 18,FF0000 20,FF0000 17,FF0000 22,FF0000 26,FF0000 29,FF0000 33,FF0000 46,802020 55,802020 60,802020 50,802020 54,802020 64,802020 59,802020 62,802020 50,802020 42,802020 46,802020 82,FFFFFF 75,FFFFFF 98,FFFFFF 95,FFFFFF 79,FFFFFF 68,802020 54,802020 44,802020 46,802020 73,FFFFFF 65,802020 82,FFFFFF 74,FFFFFF 98,FFFFFF 87,FFFFFF 111,FFFFFF 82,FFFFFF 76,FFFFFF 94,FFFFFF 75,FFFFFF 
0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 0,FF0000 1,FF0000 0,FF0000 0,FF0000 2,FF0000 0,FF0000 0,FF0000 1,FF0000 5,FF0000 7,FF0000 14,FF0000 16,FF0000 15,FF0000 21,FF0000 20,FF0000 22,FF0000 22,FF0000 23,FF0000 21,FF0000 18,FF0000 21,FF0000 25,FF0000 27,FF0000 23,FF0000 26,FF0000 23,FF0000 25,FF0000 24,FF0000 29,FF0000 32,FF0000 31,FF0000 24,FF0000 26,FF0000 29,FF0000 33,FF0000 27,FF0000 25,FF0000 26,FF0000 22,FF0000 22,FF0000 16,FF0000 15,FF0000 16,FF0000 12,FF0000 7,FF0000 5,FF0000 7,FF0000 10,FF0000 16,FF0000 15,FF0000 15,FF0000 17,FF0000 22,FF0000 24,FF0000 25,FF0000 45,802020 49,802020 58,802020 62,802020 63,802020 57,802020 48,802020 56,802020 62,802020 61,802020 42,802020 55,802020 64,802020 64,802020 61,802020 95,FFFFFF 88,FFFFFF 63,802020 51,802020 42,802020 45,802020 41,802020 71,FFFFFF 57,802020 78,FFFFFF 96,FFFFFF 124,FFFFFF 110,FFFFFF 90,FFFFFF 69,802020 63,802020 59,802020 73,FFFFFF 
